Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.clustering,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,,DD_g853,178,70,,ReadEL,0.078177,5.085714285714286,0.5231316725978647,0.360151803521215,none,5,62,211,0.149433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.227821
,,,,,,,none,,DD_g854,572,252,,ReadEL,0.001684,4.539682539682542,0.37302284710017575,0.31170966563647046,none,5,286,821,0.007275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.00917
,,,,,,,none,,DD_g855,345,144,,ReadEL,0.001989,4.791666666666665,0.4409448818897638,0.36262818455362744,none,5,153,464,0.023831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.026031
,,,,,,,none,,DD_g856,224,91,,ReadEL,0.002402,4.9230769230769225,0.44223107569721115,0.3388540225688801,none,4,103,325,0.346229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.348851
,,,,,,,none,,DD_g857,484,177,,ReadEL,0.002102,5.4689265536723175,0.47116564417177914,0.32734942167560227,none,5,184,610,0.191841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.194151
,,,,,,,none,,DD_g858,1384,570,,ReadEL,0.00258,4.856140350877198,0.5011896668932699,0.28556283720644005,none,5,532,1711,0.051312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.054099
,,,,,,,none,,DD_g859,433,182,,ReadEL,0.003489,4.7582417582417555,0.5159029649595688,0.33334420181096397,none,5,157,513,0.047107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.050804
,,,,,,,none,,DD_g85,1145,481,,ReadEL,0.002164,4.760914760914759,0.4261855670103093,0.31615834242881363,none,5,525,1559,0.031637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.034003
,,,,,,,none,,DD_g860,221,100,,ReadEL,0.00147,4.419999999999999,0.43457943925233644,0.3218589905454973,none,4,99,295,0.117228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.118903
,,,,,,,none,,DD_g861,220,90,,ReadEL,0.012943,4.888888888888888,0.4931937172774869,0.3057736732175999,none,5,84,270,0.016112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.029265
,,,,,,,none,,DD_g862,572,236,,ReadEL,0.001253,4.847457627118641,0.5184275184275184,0.2956000615376003,none,5,218,707,0.270557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.272016
,,,,,,,none,,DD_g863,113,41,,ReadEL,0.020878,5.512195121951221,0.44554455445544555,0.39771475998229755,none,5,46,152,0.344957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.36606
,,,,,,,none,,DD_g864,283,114,,ReadEL,0.000959,4.964912280701753,0.4648910411622276,0.28975226882860705,none,5,122,387,0.005574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.006737
,,,,,,,none,,DD_g865,215,102,,ReadEL,0.00224,4.215686274509803,0.40399002493765584,0.3510892079426141,none,4,110,311,0.008632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.011087
,,,,,,,none,,DD_g866,299,127,,ReadEL,0.002823,4.708661417322833,0.4498797113071371,0.3144453641099642,none,5,137,416,0.178239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.181279
,,,,,,,none,,DD_g867,532,208,,ReadEL,0.031061,5.1153846153846185,0.4692277538220306,0.3654054171925507,none,5,212,689,0.006833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.038118
,,,,,,,none,,DD_g868,307,122,,ReadEL,0.001087,5.032786885245902,0.4605263157894737,0.2911896193464459,none,5,137,433,0.093233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.094531
,,,,,,,none,,DD_g869,173,91,,ReadEL,0.001818,3.802197802197802,0.35478260869565215,0.3724002115672042,none,4,103,267,0.005089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.007118
,,,,,,,none,,DD_g86,579,255,,ReadEL,0.00137,4.5411764705882405,0.4401008827238335,0.35424392299328844,none,5,259,758,0.063647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.065225
,,,,,,,none,,DD_g870,407,185,,ReadEL,0.006942,4.400000000000002,0.43517329910141206,0.31273571778283804,none,5,193,568,0.299898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.307053
,,,,,,,none,,DD_g871,295,138,,ReadEL,0.001569,4.27536231884058,0.4293628808864266,0.3053823448510368,none,4,143,410,0.01481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.01659
,,,,,,,none,,DD_g872,490,211,,ReadEL,0.001264,4.6445497630331785,0.46439169139465875,0.3229049193154992,none,5,196,602,0.187791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.189261
,,,,,,,none,,DD_g873,713,259,,ReadEL,0.002839,5.505791505791505,0.4916501556750637,0.286227758087735,none,5,264,899,0.133982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.137027
,,,,,,,none,,DD_g874,1108,508,,ReadEL,0.009408,4.362204724409449,0.40114285714285713,0.3669896157112235,none,5,524,1496,0.050943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.060585
,,,,,,,none,,DD_g875,139,65,,ReadEL,0.000681,4.276923076923076,0.4913294797687861,0.3293872144806155,none,5,64,184,0.004687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.005573
,,,,,,,none,,DD_g876,127,58,,ReadEL,0.000989,4.379310344827587,0.4762886597938144,0.31959227434702364,none,5,51,152,0.004958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.00616
,,,,,,,none,,DD_g877,960,315,,ReadEL,0.001932,6.095238095238096,0.43702659855557513,0.3669884014358159,none,5,404,1378,0.068635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.070769
,,,,,,,none,,DD_g878,232,98,,ReadEL,0.035807,4.734693877551025,0.4161490683229814,0.30259384077074,none,4,114,341,0.005034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.041057
,,,,,,,none,,DD_g879,163,73,,ReadEL,0.000676,4.465753424657536,0.5007949125596184,0.29876016343513906,none,4,64,201,0.259595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.260474
,,,,,,,none,,DD_g87,666,291,,ReadEL,0.05011,4.577319587628866,0.4455116364979682,0.32682522055378105,none,5,293,871,0.143458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.193785
,,,,,,,none,,DD_g880,1600,569,,ReadEL,0.005638,5.623901581722317,0.49676632092739476,0.2978284558328221,none,5,563,1925,0.142098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.147941
,,,,,,,none,,DD_g881,353,160,,ReadEL,0.003984,4.412499999999996,0.3722466960352423,0.31887233041981267,none,4,183,511,0.180498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.184695
,,,,,,,none,,DD_g882,717,353,,ReadEL,0.002253,4.062322946175635,0.3763271726307511,0.34580450348764097,none,5,378,1030,0.033084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.035545
,,,,,,,none,,DD_g883,1172,421,,ReadEL,0.002097,5.567695961995254,0.5102427268032363,0.2645668658236564,none,5,421,1454,0.008536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.010832
,,,,,,,none,,DD_g884,717,229,,ReadEL,0.02014,6.262008733624455,0.5608091640263222,0.2717582933450015,none,5,200,792,0.109131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.129483
,,,,,,,none,,DD_g885,551,224,,ReadEL,0.024395,4.919642857142859,0.43524590163934423,0.3222719851319579,none,5,238,721,0.186419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.211029
,,,,,,,none,,DD_g886,593,254,,ReadEL,0.016814,4.669291338582676,0.45714285714285713,0.29444409500385116,none,5,262,790,0.015504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.032523
,,,,,,,none,,DD_g887,943,401,,ReadEL,0.115076,4.7032418952618436,0.4709392838609237,0.2859879335922371,none,5,408,1254,0.052184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.167469
,,,,,,,none,,DD_g888,1234,530,,ReadEL,0.083997,4.656603773584909,0.4364705882352941,0.3201212790782991,none,5,544,1619,0.020969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.105176
,,,,,,,none,,DD_g889,1345,576,,ReadEL,0.015836,4.670138888888885,0.44256086564472497,0.31155863999016575,none,5,593,1784,0.226473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.242513
,,,,,,,none,,DD_g88,183,95,,ReadEL,0.080444,3.852631578947369,0.4097560975609756,0.365057536273064,none,4,92,254,0.082506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.163163
,,,,,,,none,,DD_g890,503,188,,ReadEL,0.001192,5.351063829787236,0.5087719298245614,0.276993786794594,none,5,184,632,0.057664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.059052
,,,,,,,none,,DD_g891,192,91,,ReadEL,0.001466,4.219780219780219,0.4166666666666667,0.35643676066288654,none,5,94,266,0.115057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.116724
,,,,,,,none,,DD_g892,535,238,,ReadEL,0.002229,4.495798319327728,0.38472622478386165,0.2973333057044345,none,5,264,744,0.214914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.217349
,,,,,,,none,,DD_g893,494,218,,ReadEL,0.012059,4.5321100917431165,0.47017189079878663,0.32343785957147536,none,5,214,645,0.18244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.194708
,,,,,,,none,,DD_g894,144,65,,ReadEL,0.00088,4.430769230769231,0.44329896907216493,0.3742064568749423,none,4,64,193,0.094088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.09518
,,,,,,,none,,DD_g895,306,115,,ReadEL,0.014091,5.321739130434785,0.5228215767634855,0.2766473690726749,none,5,120,403,0.083416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.097728
,,,,,,,none,,DD_g896,168,76,,ReadEL,0.001509,4.421052631578949,0.4783904619970194,0.3624004541818787,none,4,77,236,0.107341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.109067
,,,,,,,none,,DD_g897,468,217,,ReadEL,0.001685,4.313364055299539,0.38536866359447003,0.30371285447301793,none,4,234,655,0.007983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.009893
,,,,,,,none,,DD_g898,574,223,,ReadEL,0.002603,5.147982062780269,0.5097142857142857,0.2880369960024995,none,5,212,708,0.008883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.011701
,,,,,,,none,,DD_g899,313,144,,ReadEL,0.001637,4.347222222222221,0.4155737704918033,0.3571102213199721,none,5,149,425,0.127754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.129594
,,,,,,,none,,DD_g89,966,388,,ReadEL,0.002537,4.979381443298967,0.45906976744186045,0.30826716071372007,none,5,393,1219,0.009609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.012359
,,,,,,,none,,DD_g8,1406,503,,ReadEL,0.112351,5.590457256461232,0.4586987270155587,0.2801829342423037,none,5,561,1856,0.016546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.12911
,,,,,,,none,,DD_g900,266,100,,ReadEL,0.001104,5.32,0.4206896551724138,0.33356537765021355,none,4,129,405,0.289095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.290398
,,,,,,,none,,DD_g901,620,263,,ReadEL,0.001438,4.7148288973384,0.5355892648774796,0.30325546407013154,none,5,232,748,0.146959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.148611
,,,,,,,none,,DD_g902,694,240,,ReadEL,0.002323,5.783333333333331,0.5325102880658437,0.28531483401949836,none,5,225,821,0.122436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.124958
,,,,,,,none,,DD_g903,117,46,,ReadEL,0.00116,5.086956521739131,0.5899814471243042,0.3232180862058279,none,5,35,127,0.236505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.23787
,,,,,,,none,,DD_g904,136,68,,ReadEL,0.000801,3.9999999999999987,0.4726890756302521,0.3561820765307978,none,4,61,177,0.157313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.158334
,,,,,,,none,,DD_g905,467,192,,ReadEL,0.001045,4.864583333333332,0.4779270633397313,0.35151281074405083,none,5,190,601,0.006792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.008041
,,,,,,,none,,DD_g906,320,140,,ReadEL,0.01498,4.571428571428572,0.4972889233152595,0.3193713966979149,none,5,127,391,0.008875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.024094
,,,,,,,none,,DD_g907,158,74,,ReadEL,0.000869,4.27027027027027,0.4278523489932886,0.34516551352440034,none,4,73,212,0.12929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.130365
,,,,,,,none,,DD_g908,509,123,,ReadEL,0.011631,8.27642276422764,0.43174524808689213,0.28830044711220093,none,6,185,692,0.019775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.031608
,,,,,,,none,,DD_g909,1033,372,,ReadEL,0.007688,5.5537634408602194,0.433790837038469,0.2862922960828267,none,5,457,1469,0.208429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.216318
,,,,,,,none,,DD_g90,1159,504,,ReadEL,0.002137,4.599206349206344,0.4654289372599232,0.31099196870261164,none,5,503,1532,0.092285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.094624
,,,,,,,none,,DD_g910,610,227,,ReadEL,0.002569,5.374449339207051,0.5233613445378151,0.3064805340656858,none,5,214,747,0.198967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.201746
,,,,,,,none,,DD_g911,473,182,,ReadEL,0.001166,5.1978021978021935,0.526508226691042,0.28774226295764993,none,5,169,576,0.216965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.218335
,,,,,,,none,,DD_g912,342,139,,ReadEL,0.004558,4.920863309352515,0.4800771208226221,0.35877218712253023,none,5,130,423,0.151593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.156353
,,,,,,,none,,DD_g913,292,112,,ReadEL,0.002318,5.214285714285717,0.48059280169371915,0.3514915750582184,none,5,109,362,0.289409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.291934
